id,name,zone,gender,objective_id,sub_objective_id,training_location,days_per_week,experience_level,created_at,updated_at
1327,RECOMPOSICION-CHICAS-SOLO GOMAS-WEIDER-MES 5-AVANZADO-2 DÍAS,consultancy,female,1,9,home,2,advanced,2026-06-11T07:53:50.374351Z,2026-06-11T07:53:50.374351Z
1328,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 6-AVANZADO-4 DIAS,consultancy,female,1,9,home,4,advanced,2026-06-11T07:53:50.825954Z,2026-06-11T07:53:50.825954Z
1329,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 6-AVANZADO-5 DIAS,consultancy,female,1,9,home,5,advanced,2026-06-11T07:53:51.530545Z,2026-06-11T07:53:51.530545Z
1330,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 6-AVANZADO-2 DIAS,consultancy,female,1,9,home,2,advanced,2026-06-11T07:53:52.209274Z,2026-06-11T07:53:52.209274Z
1331,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 6-AVANZADO-3 DIAS,consultancy,female,1,9,home,3,advanced,2026-06-11T07:53:52.723241Z,2026-06-11T07:53:52.723241Z
1332,RECOMPOSICION-CHICAS-SOLO GOMAS-TORSO PIERNA-MES 7-AVANZADO-5 DIAS,consultancy,female,1,9,home,5,advanced,2026-06-11T07:53:53.302232Z,2026-06-11T07:53:53.302232Z
1333,RECOMPOSICION-CHICAS-SOLO GOMAS-TORSO PIERNA-MES 7-AVANZADO-4 DIAS,consultancy,female,1,9,home,4,advanced,2026-06-11T07:53:54.130990Z,2026-06-11T07:53:54.130990Z
1334,RECOMPOSICION-CHICAS-SOLO GOMAS-TORSO PIERNA-MES 7-AVANZADO-3 DIAS,consultancy,female,1,9,home,3,advanced,2026-06-11T07:53:54.821910Z,2026-06-11T07:53:54.821910Z
1335,RECOMPOSICION-CHICAS-SOLO GOMAS-TORSO PIERNA-MES 7-AVANZADO-2 DIAS,consultancy,female,1,9,home,2,advanced,2026-06-11T07:53:55.429192Z,2026-06-11T07:53:55.429192Z
1336,RECOMPOSICION-CHICAS-SOLO GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-5 DIAS,consultancy,female,1,9,home,5,advanced,2026-06-11T07:53:55.931595Z,2026-06-11T07:53:55.931595Z
1337,RECOMPOSICION-CHICAS-SOLO GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-4 DIAS,consultancy,female,1,9,home,4,advanced,2026-06-11T07:53:56.698342Z,2026-06-11T07:53:56.698342Z
1338,RECOMPOSICION-CHICAS-SOLO GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-3 DIAS,consultancy,female,1,9,home,3,advanced,2026-06-11T07:53:57.401126Z,2026-06-11T07:53:57.401126Z
1339,RECOMPOSICION-CHICAS-SOLO GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-2 DIAS,consultancy,female,1,9,home,2,advanced,2026-06-11T07:53:58.014748Z,2026-06-11T07:53:58.014748Z
1340,RECOMPOSICION-CHICAS-SOLO GOMAS-WEIDER-MES 9-AVANZADO-5 DÍAS,consultancy,female,1,9,home,5,advanced,2026-06-11T07:53:58.602878Z,2026-06-11T07:53:58.602878Z
1341,RECOMPOSICION-CHICAS-SOLO GOMAS-WEIDER-MES 9-AVANZADO-4 DÍAS,consultancy,female,1,9,home,4,advanced,2026-06-11T07:53:59.371244Z,2026-06-11T07:53:59.371244Z
1342,RECOMPOSICION-CHICAS-SOLO GOMAS-WEIDER-MES 9-AVANZADO-3 DÍAS,consultancy,female,1,9,home,3,advanced,2026-06-11T07:53:59.943022Z,2026-06-11T07:53:59.943022Z
1343,RECOMPOSICION-CHICAS-SOLO GOMAS-WEIDER-MES 9-AVANZADO-2 DÍAS,consultancy,female,1,9,home,2,advanced,2026-06-11T07:54:00.801746Z,2026-06-11T07:54:00.801746Z
1344,RECOMPOSICION-CHICAS-SOLO GOMAS-WEIDER-MES 1-PRINCIPIANTE-5 DIAS,consultancy,female,1,9,home,5,beginner,2026-06-11T07:54:01.323372Z,2026-06-11T07:54:01.323372Z
1345,RECOMPOSICION-CHICAS-SOLO GOMAS-WEIDER-MES 1-PRINCIPIANTE-4 DIAS,consultancy,female,1,9,home,4,beginner,2026-06-11T07:54:02.225935Z,2026-06-11T07:54:02.225935Z
1346,RECOMPOSICION-CHICAS-SOLO GOMAS-WEIDER-MES 1-PRINCIPIANTE-3 DIAS,consultancy,female,1,9,home,3,beginner,2026-06-11T07:54:03.026340Z,2026-06-11T07:54:03.026340Z
1347,RECOMPOSICION-CHICAS-SOLO GOMAS-WEIDER-MES 1-PRINCIPIANTE-2 DIAS,consultancy,female,1,9,home,2,beginner,2026-06-11T07:54:03.746776Z,2026-06-11T07:54:03.746776Z
1348,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-5 DIAS,consultancy,female,1,9,home,5,beginner,2026-06-11T07:54:04.315533Z,2026-06-11T07:54:04.315533Z
1349,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-4 DIAS,consultancy,female,1,9,home,4,beginner,2026-06-11T07:54:05.061162Z,2026-06-11T07:54:05.061162Z
1350,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-3 DIAS,consultancy,female,1,9,home,3,beginner,2026-06-11T07:54:05.861052Z,2026-06-11T07:54:05.861052Z
1351,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-2 DIAS,consultancy,female,1,9,home,2,beginner,2026-06-11T07:54:06.507502Z,2026-06-11T07:54:06.507502Z
1352,RECOMPOSICION-CHICAS-SOLO GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-5 DIAS,consultancy,female,1,9,home,5,beginner,2026-06-11T07:54:07.034197Z,2026-06-11T07:54:07.034197Z
1353,RECOMPOSICION-CHICAS-SOLO GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-4 DIAS,consultancy,female,1,9,home,4,beginner,2026-06-11T07:54:07.898659Z,2026-06-11T07:54:07.898659Z
1354,RECOMPOSICION-CHICAS-SOLO GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-3 DIAS,consultancy,female,1,9,home,3,beginner,2026-06-11T07:54:08.645923Z,2026-06-11T07:54:08.645923Z
1355,RECOMPOSICION-CHICAS-SOLO GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-2 DIAS,consultancy,female,1,9,home,2,beginner,2026-06-11T07:54:09.581721Z,2026-06-11T07:54:09.581721Z
1356,RECOMPOSICION-CHICAS-SOLO GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-5 DIAS,consultancy,female,1,9,home,5,beginner,2026-06-11T07:54:10.143075Z,2026-06-11T07:54:10.143075Z
1357,RECOMPOSICION-CHICAS-SOLO GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-4 DIAS,consultancy,female,1,9,home,4,beginner,2026-06-11T07:54:11.154654Z,2026-06-11T07:54:11.154654Z
1358,RECOMPOSICION-CHICAS-SOLO GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-3 DIAS,consultancy,female,1,9,home,3,beginner,2026-06-11T07:54:11.956508Z,2026-06-11T07:54:11.956508Z
1359,RECOMPOSICION-CHICAS-SOLO GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-2 DIAS,consultancy,female,1,9,home,2,beginner,2026-06-11T07:54:12.670004Z,2026-06-11T07:54:12.670004Z
1360,RECOMPOSICION-CHICAS-SOLO GOMAS-WEIDER-MES 5-PRINCIPIANTE-4 DÍAS,consultancy,female,1,9,home,4,beginner,2026-06-11T07:54:13.241612Z,2026-06-11T07:54:13.241612Z
1361,RECOMPOSICION-CHICAS-SOLO GOMAS-WEIDER-MES 5-PRINCIPIANTE-2 DÍAS,consultancy,female,1,9,home,2,beginner,2026-06-11T07:54:13.919587Z,2026-06-11T07:54:13.919587Z
1362,RECOMPOSICION-CHICAS-SOLO GOMAS-WEIDER-MES 5-PRINCIPIANTE-3 DÍAS,consultancy,female,1,9,home,3,beginner,2026-06-11T07:54:14.404591Z,2026-06-11T07:54:14.404591Z
1363,RECOMPOSICION-CHICAS-SOLO GOMAS-WEIDER-MES 5-PRINCIPIANTE-5 DÍAS ,consultancy,female,1,9,home,5,beginner,2026-06-11T07:54:15.033664Z,2026-06-11T07:54:15.033664Z
1364,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-5 DIAS,consultancy,female,1,9,home,5,beginner,2026-06-11T07:54:16.187797Z,2026-06-11T07:54:16.187797Z
1365,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-2 DIAS,consultancy,female,1,9,home,2,beginner,2026-06-11T07:54:16.979315Z,2026-06-11T07:54:16.979315Z
1366,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-4 DIAS,consultancy,female,1,9,home,4,beginner,2026-06-11T07:54:17.517957Z,2026-06-11T07:54:17.517957Z
1367,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-3 DIAS,consultancy,female,1,9,home,3,beginner,2026-06-11T07:54:18.232391Z,2026-06-11T07:54:18.232391Z
1368,RECOMPOSICION-ddd,consultancy,male,1,9,gym,4,beginner,2026-06-11T07:54:50.174780Z,2026-06-11T07:54:50.174780Z
