routine_id,routine_name,day_order,day_name,superset_id,n_miembros,posicion_actual,posicion_esperada,correcta,posiciones_miembros,posiciones_sueltos
1016,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 2-AVANZADO-2 DIAS,1,Pierna-Pecho-Tríceps,1059,2,3,3,SI,3 4,1 2 4 5 6
1016,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 2-AVANZADO-2 DIAS,2,Pierna-Espalda-Bíceps,1060,2,3,3,SI,3 4,1 2 4 5 6
1015,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 2-AVANZADO-3 DIAS,1,Glúteo día 1,1056,2,5,5,SI,5 6,1 2 3 4
1015,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 2-AVANZADO-3 DIAS,2,Torso Completo,1057,2,5,5,SI,5 6,1 2 3 4
1015,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 2-AVANZADO-3 DIAS,3,Glúteo día 2,1058,2,5,5,SI,5 6,1 2 3 4
1014,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 2-AVANZADO-4 DIAS,1,Pierna-Pecho-Tríceps,1052,2,3,3,SI,3 4,1 2 4 5 6
1014,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 2-AVANZADO-4 DIAS,2,Pierna-Espalda-Bíceps,1053,2,0,3,NO,3 4,1 2 5 6 7
1014,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 2-AVANZADO-4 DIAS,3,Pierna Completa,1054,2,5,5,SI,5 6,1 2 3 4
1014,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 2-AVANZADO-4 DIAS,4,Torso Completo,1055,2,5,5,SI,5 6,1 2 3 4
1013,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 2-AVANZADO-5 DIAS,1,Glúteo día 1,1047,2,5,5,SI,5 6,1 2 3 4
1013,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 2-AVANZADO-5 DIAS,2,Pecho-Hombro-Tríceps,1048,2,5,5,SI,5 6,1 2 3 4
1013,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 2-AVANZADO-5 DIAS,3,Glúteo día 2,1049,2,5,5,SI,5 6,1 2 3 4
1013,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 2-AVANZADO-5 DIAS,4,Espalda-Bíceps-Posterior,1050,2,5,5,SI,5 6,1 2 3 4
1013,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 2-AVANZADO-5 DIAS,5,Glúteo día 3,1051,2,5,5,SI,5 6,1 2 3 4
1257,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-2 DIAS,1,Pierna-Pecho-Tríceps,1848,2,0,3,NO,3 4,1 2 5 6 7
1257,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-2 DIAS,2,Pierna-Espalda-Bíceps,1849,2,0,3,NO,3 4,1 2 5 6 7
1256,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-3 DIAS,1,Glúteo día 1,1845,2,0,5,NO,5 6,1 2 3 4
1256,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-3 DIAS,2,Torso Completo,1846,2,0,5,NO,5 6,1 2 3 4
1256,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-3 DIAS,3,Glúteo día 2,1847,2,0,5,NO,5 6,1 2 3 4
1255,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-4 DIAS,1,Pierna-Pecho-Tríceps,1841,2,0,3,NO,3 4,1 2 5 6 7
1255,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-4 DIAS,2,Pierna-Espalda-Bíceps,1842,2,0,3,NO,3 4,1 2 5 6 7
1255,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-4 DIAS,3,Pierna Completa,1843,2,0,5,NO,5 6,1 2 3 4
1255,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-4 DIAS,4,Torso Completo,1844,2,0,5,NO,5 6,1 2 3 4
1254,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-5 DIAS,1,Glúteo día 1,1836,2,0,5,NO,5 6,1 2 3 4
1254,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-5 DIAS,2,Pecho-Hombro-Tríceps,1837,2,0,5,NO,5 6,1 2 3 4
1254,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-5 DIAS,3,Glúteo día 2,1838,2,0,5,NO,5 6,1 2 3 4
1254,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-5 DIAS,4,Espalda-Bíceps-Posterior,1839,2,0,5,NO,5 6,1 2 3 4
1254,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-5 DIAS,5,Glúteo día 3,1840,2,0,5,NO,5 6,1 2 3 4
1235,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 6-AVANZADO-2 DIAS,1,Empujes (Pierna + Tronco),1769,2,0,3,NO,3 4,1 2 5 6 7
1235,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 6-AVANZADO-2 DIAS,2,Tracciones (Pierna + Tronco),1770,2,0,3,NO,3 4,1 2 5 6 7
1234,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 6-AVANZADO-3 DIAS,1,Glúteo Día 1,1766,2,0,5,NO,5 6,1 2 3 4
1234,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 6-AVANZADO-3 DIAS,2,Empujes y Tracciones Arriba,1767,2,0,5,NO,5 6,1 2 3 4
1234,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 6-AVANZADO-3 DIAS,3,Glúteo Día 2,1768,2,0,5,NO,5 6,1 2 3 4
1233,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 6-AVANZADO-4 DIAS,1,Pierna-Pecho-Tríceps,1762,2,0,3,NO,3 4,1 2 5 6 7
1233,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 6-AVANZADO-4 DIAS,2,Pierna-Espalda-Bíceps,1763,2,0,3,NO,3 4,1 2 5 6 7
1233,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 6-AVANZADO-4 DIAS,3,Glúteo ,1764,2,0,5,NO,5 6,1 2 3 4
1233,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 6-AVANZADO-4 DIAS,4,Fullbody Parte Arriba,1765,2,0,5,NO,5 6,1 2 3 4
1232,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 6-AVANZADO-5 DIAS,1,Glúteo Día 1,1757,2,0,5,NO,5 6,1 2 3 4
1232,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 6-AVANZADO-5 DIAS,2,Hombro-Pecho-Tríceps,1758,2,0,5,NO,5 6,1 2 3 4
1232,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 6-AVANZADO-5 DIAS,3,Glúteo Día 2,1759,2,0,5,NO,5 6,1 2 3 4
1232,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 6-AVANZADO-5 DIAS,4,Espalda y Bíceps,1760,2,0,5,NO,5 6,1 2 3 4
1232,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 6-AVANZADO-5 DIAS,5,Glúteo Día 3,1761,2,0,5,NO,5 6,1 2 3 4
1270,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-2 DIAS,1,Pierna-Pecho-Tríceps,1884,2,0,3,NO,3 4,1 2 5 6 7
1270,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-2 DIAS,2,Pierna-Espalda-Bíceps,1885,2,0,3,NO,3 4,1 2 5 6 7
1271,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-3 DIAS,1,Glúteo Día 1,1886,2,0,5,NO,5 6,1 2 3 4
1271,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-3 DIAS,2,Fullbody Parte Arriba,1887,2,0,5,NO,5 6,1 2 3 4
1271,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-3 DIAS,3,Glúteo Día 2,1888,2,0,5,NO,5 6,1 2 3 4
1268,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-4 DIAS,1,Pierna-Pecho-Tríceps,1875,2,0,3,NO,3 4,1 2 5 6 7
1268,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-4 DIAS,2,Pierna-Espalda-Bíceps,1876,2,0,3,NO,3 4,1 2 5 6 7
1268,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-4 DIAS,3,Glúteo ,1877,2,0,5,NO,5 6,1 2 3 4
1268,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-4 DIAS,4,Fullbody Parte Arriba,1878,2,0,5,NO,5 6,1 2 3 4
1269,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-5 DIAS,1,Glúteo Día 1,1879,2,0,5,NO,5 6,1 2 3 4
1269,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-5 DIAS,2,Hombro-Pecho-Tríceps,1880,2,0,5,NO,5 6,1 2 3 4
1269,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-5 DIAS,3,Glúteo Día 2,1881,2,0,5,NO,5 6,1 2 3 4
1269,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-5 DIAS,4,Espalda y Bíceps,1882,2,0,5,NO,5 6,1 2 3 4
1269,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-5 DIAS,5,Glúteo Día 3,1883,2,0,5,NO,5 6,1 2 3 4
1024,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-AVANZADO-2 DIAS,1,Fullbody,1097,2,0,3,NO,3 4,1 2 5 6
1024,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-AVANZADO-2 DIAS,1,Fullbody,1098,2,1,7,NO,7 8,1 2 5 6
1024,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-AVANZADO-2 DIAS,2,Fullbody,1099,2,0,3,NO,3 4,1 2 7 8
1024,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-AVANZADO-2 DIAS,2,Fullbody,1100,2,1,5,NO,5 6,1 2 7 8
1023,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-AVANZADO-3 DIAS,1,Glúteo + Torso,1091,2,0,3,NO,3 4,1 2 7 8
1023,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-AVANZADO-3 DIAS,1,Glúteo + Torso,1092,2,1,5,NO,5 6,1 2 7 8
1023,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-AVANZADO-3 DIAS,2,Solo Torso,1093,2,0,5,NO,5 6,1 2 3 4
1023,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-AVANZADO-3 DIAS,2,Solo Torso,1094,2,1,7,NO,7 8,1 2 3 4
1023,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-AVANZADO-3 DIAS,3,Pierna Completa,1095,2,0,5,NO,5 6,1 2 3 4
1023,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-AVANZADO-3 DIAS,3,Pierna Completa,1096,2,1,7,NO,7 8,1 2 3 4
1022,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-AVANZADO-4 DIAS,1,Pierna Completa,1083,2,0,5,NO,5 6,1 2 3 4
1022,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-AVANZADO-4 DIAS,1,Pierna Completa,1084,2,1,7,NO,7 8,1 2 3 4
1022,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-AVANZADO-4 DIAS,2,Pecho-Hombro-Glúteo,1085,2,0,3,NO,3 4,1 2 7 8
1022,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-AVANZADO-4 DIAS,2,Pecho-Hombro-Glúteo,1086,2,1,5,NO,5 6,1 2 7 8
1022,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-AVANZADO-4 DIAS,3,Pierna + Torso,1087,2,0,3,NO,3 4,1 2 7 8
1022,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-AVANZADO-4 DIAS,3,Pierna + Torso,1088,2,1,5,NO,5 6,1 2 7 8
1022,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-AVANZADO-4 DIAS,4,Espalda-Bíceps-Glúteo,1089,2,0,3,NO,3 4,1 2 7 8
1022,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-AVANZADO-4 DIAS,4,Espalda-Bíceps-Glúteo,1090,2,1,5,NO,5 6,1 2 7 8
1021,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-AVANZADO-5 DIAS,1,Glúteo-Hombro-Pecho,1073,2,3,3,SI,3 4,1 2 5 6
1021,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-AVANZADO-5 DIAS,1,Glúteo-Hombro-Pecho,1074,2,4,5,NO,5 6,1 2 5 6
1021,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-AVANZADO-5 DIAS,2,Pecho-Hombro-Glúteo,1075,2,3,3,SI,3 4,1 2 5 6
1021,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-AVANZADO-5 DIAS,2,Pecho-Hombro-Glúteo,1076,2,4,5,NO,5 6,1 2 5 6
1021,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-AVANZADO-5 DIAS,3,Glúteo-Espalda,1077,2,3,3,SI,3 4,1 2 5 6
1021,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-AVANZADO-5 DIAS,3,Glúteo-Espalda,1078,2,4,5,NO,5 6,1 2 5 6
1021,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-AVANZADO-5 DIAS,4,Espalda-Bíceps-Glúteo,1079,2,3,3,SI,3 4,1 2 5 6
1021,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-AVANZADO-5 DIAS,4,Espalda-Bíceps-Glúteo,1080,2,4,5,NO,5 6,1 2 5 6
1021,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-AVANZADO-5 DIAS,5,Pierna Completa,1081,2,3,3,SI,3 4,1 2 5 6
1021,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-AVANZADO-5 DIAS,5,Pierna Completa,1082,2,4,5,NO,5 6,1 2 5 6
1263,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-PRINCIPIANTE-2 DIAS,1,Fullbody,1868,2,0,3,NO,3 4,1 2 5 6
1263,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-PRINCIPIANTE-2 DIAS,1,Fullbody,1869,2,1,7,NO,7 8,1 2 5 6
1263,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-PRINCIPIANTE-2 DIAS,2,Fullbody,1870,2,0,3,NO,3 4,1 2 7 8
1263,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-PRINCIPIANTE-2 DIAS,2,Fullbody,1871,2,1,5,NO,5 6,1 2 7 8
1258,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-PRINCIPIANTE-3 DIAS,1,Glúteo + Torso,1850,2,0,3,NO,3 4,1 2 7 8
1258,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-PRINCIPIANTE-3 DIAS,1,Glúteo + Torso,1851,2,1,5,NO,5 6,1 2 7 8
1258,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-PRINCIPIANTE-3 DIAS,2,Solo Torso,1852,2,0,5,NO,5 6,1 2 3 4
1258,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-PRINCIPIANTE-3 DIAS,2,Solo Torso,1853,2,1,7,NO,7 8,1 2 3 4
1258,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-PRINCIPIANTE-3 DIAS,3,Pierna Completa,1854,2,0,5,NO,5 6,1 2 3 4
1258,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-PRINCIPIANTE-3 DIAS,3,Pierna Completa,1855,2,1,7,NO,7 8,1 2 3 4
1253,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-PRINCIPIANTE-4 DIAS,1,Pierna Completa,1828,2,0,5,NO,5 6,1 2 3 4
1253,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-PRINCIPIANTE-4 DIAS,1,Pierna Completa,1829,2,1,7,NO,7 8,1 2 3 4
1253,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-PRINCIPIANTE-4 DIAS,2,Pecho-Hombro-Glúteo,1830,2,0,3,NO,3 4,1 2 7 8
1253,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-PRINCIPIANTE-4 DIAS,2,Pecho-Hombro-Glúteo,1831,2,1,5,NO,5 6,1 2 7 8
1253,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-PRINCIPIANTE-4 DIAS,3,Pierna + Torso,1832,2,0,3,NO,3 4,1 2 7 8
1253,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-PRINCIPIANTE-4 DIAS,3,Pierna + Torso,1833,2,1,5,NO,5 6,1 2 7 8
1253,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-PRINCIPIANTE-4 DIAS,4,Espalda-Bíceps-Glúteo,1834,2,0,3,NO,3 4,1 2 7 8
1253,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-PRINCIPIANTE-4 DIAS,4,Espalda-Bíceps-Glúteo,1835,2,1,5,NO,5 6,1 2 7 8
1252,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-PRINCIPIANTE-5 DIAS,1,Glúteo-Hombro-Pecho,1818,2,0,3,NO,3 4,1 2 7 8
1252,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-PRINCIPIANTE-5 DIAS,1,Glúteo-Hombro-Pecho,1819,2,1,5,NO,5 6,1 2 7 8
1252,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-PRINCIPIANTE-5 DIAS,2,Pecho-Hombro-Glúteo,1820,2,0,3,NO,3 4,1 2 7 8
1252,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-PRINCIPIANTE-5 DIAS,2,Pecho-Hombro-Glúteo,1821,2,1,5,NO,5 6,1 2 7 8
1252,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-PRINCIPIANTE-5 DIAS,3,Glúteo-Espalda,1822,2,0,3,NO,3 4,1 2 7 8
1252,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-PRINCIPIANTE-5 DIAS,3,Glúteo-Espalda,1823,2,1,5,NO,5 6,1 2 7 8
1252,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-PRINCIPIANTE-5 DIAS,4,Espalda-Bíceps-Glúteo,1824,2,0,3,NO,3 4,1 2 7 8
1252,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-PRINCIPIANTE-5 DIAS,4,Espalda-Bíceps-Glúteo,1825,2,1,5,NO,5 6,1 2 7 8
1252,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-PRINCIPIANTE-5 DIAS,5,Pierna Completa,1826,2,0,3,NO,3 4,1 2 7 8
1252,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-PRINCIPIANTE-5 DIAS,5,Pierna Completa,1827,2,1,5,NO,5 6,1 2 7 8
1242,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 8-AVANZADO-2 DIAS,1,Fullbody,1802,2,0,3,NO,3 4,1 2 5 6
1242,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 8-AVANZADO-2 DIAS,1,Fullbody,1803,2,1,7,NO,7 8,1 2 5 6
1242,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 8-AVANZADO-2 DIAS,2,Fullbody,1804,2,0,3,NO,3 4,1 2 7 8
1242,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 8-AVANZADO-2 DIAS,2,Fullbody,1805,2,1,5,NO,5 6,1 2 7 8
1243,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 8-AVANZADO-3 DIAS,1,Glúteo + Torso,1806,2,0,3,NO,3 4,1 2 7 8
1243,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 8-AVANZADO-3 DIAS,1,Glúteo + Torso,1807,2,1,5,NO,5 6,1 2 7 8
1243,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 8-AVANZADO-3 DIAS,2,Solo Torso,1808,2,0,5,NO,5 6,1 2 3 4
1243,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 8-AVANZADO-3 DIAS,2,Solo Torso,1809,2,1,7,NO,7 8,1 2 3 4
1243,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 8-AVANZADO-3 DIAS,3,Pierna Completa,1810,2,0,5,NO,5 6,1 2 3 4
1243,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 8-AVANZADO-3 DIAS,3,Pierna Completa,1811,2,1,7,NO,7 8,1 2 3 4
1241,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 8-AVANZADO-4 DIAS,1,Pierna Completa,1794,2,0,5,NO,5 6,1 2 3 4
1241,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 8-AVANZADO-4 DIAS,1,Pierna Completa,1795,2,1,7,NO,7 8,1 2 3 4
1241,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 8-AVANZADO-4 DIAS,2,Pecho-Hombro-Glúteo,1796,2,0,3,NO,3 4,1 2 7 8
1241,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 8-AVANZADO-4 DIAS,2,Pecho-Hombro-Glúteo,1797,2,1,5,NO,5 6,1 2 7 8
1241,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 8-AVANZADO-4 DIAS,3,Pierna + Torso,1798,2,0,3,NO,3 4,1 2 7 8
1241,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 8-AVANZADO-4 DIAS,3,Pierna + Torso,1799,2,1,5,NO,5 6,1 2 7 8
1241,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 8-AVANZADO-4 DIAS,4,Espalda-Bíceps-Glúteo,1800,2,0,3,NO,3 4,1 2 7 8
1241,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 8-AVANZADO-4 DIAS,4,Espalda-Bíceps-Glúteo,1801,2,1,5,NO,5 6,1 2 7 8
1240,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 8-AVANZADO-5 DIAS,1,Glúteo-Hombro-Pecho,1784,2,0,3,NO,3 4,1 2 7 8
1240,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 8-AVANZADO-5 DIAS,1,Glúteo-Hombro-Pecho,1785,2,1,5,NO,5 6,1 2 7 8
1240,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 8-AVANZADO-5 DIAS,2,Pecho-Hombro-Glúteo,1786,2,0,3,NO,3 4,1 2 7 8
1240,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 8-AVANZADO-5 DIAS,2,Pecho-Hombro-Glúteo,1787,2,1,5,NO,5 6,1 2 7 8
1240,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 8-AVANZADO-5 DIAS,3,Glúteo-Espalda,1788,2,0,3,NO,3 4,1 2 7 8
1240,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 8-AVANZADO-5 DIAS,3,Glúteo-Espalda,1789,2,1,5,NO,5 6,1 2 7 8
1240,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 8-AVANZADO-5 DIAS,4,Espalda-Bíceps-Glúteo,1790,2,0,3,NO,3 4,1 2 7 8
1240,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 8-AVANZADO-5 DIAS,4,Espalda-Bíceps-Glúteo,1791,2,1,5,NO,5 6,1 2 7 8
1240,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 8-AVANZADO-5 DIAS,5,Pierna Completa,1792,2,0,3,NO,3 4,1 2 7 8
1240,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 8-AVANZADO-5 DIAS,5,Pierna Completa,1793,2,1,5,NO,5 6,1 2 7 8
1020,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 3-AVANZADO-2 DIAS,2,Pierna,1072,2,0,5,NO,5 6,1 2 3 4
